"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Satins and Sashes","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/satins-and-sashes-wentzville-mo-1090737","wedding-rentals","Kane, IL"
"Country Event Rentals, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/country-event-rentals-llc-carlinville-il-2030762","wedding-rentals","Kane, IL"
"VIP Restroom Trailers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/vip-restroom-trailers-quincy-il-1050330","wedding-rentals","Kane, IL"
"Belmont Party Rentals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/belmont-party-rentals-saint-louis-mo-2046663","wedding-rentals","Kane, IL"
"A-1 Party, Tent, & Tool","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/a1-party-tent-and-tool-maryland-heights-mo-334242","wedding-rentals","Kane, IL"
"The Aries Company, a locally owned event rental company","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-aries-company-a-locally-owned-event-rental-company-st-louis-mo-370063","wedding-rentals","Kane, IL"
"Weinhardt Party Rentals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/weinhardt-party-rentals-st-louis-mo-555547","wedding-rentals","Kane, IL"
"Connie Duglin Linen","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/connie-duglin-linen-st-louis-mo-975680","wedding-rentals","Kane, IL"
"Loli Design Studio","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/loli-design-studio-jbxusacb-ks-1021545","wedding-rentals","Kane, IL"
"St. Peters Hardware & Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-peters-hardware-and-rental-alton-il-161713","wedding-rentals","Kane, IL"
"Saint Louis Chuppah and Canopy, LLC - Rental and Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/saint-louis-chuppah-and-canopy-llc-rental-and-design-saint-louis-mo-823518","wedding-rentals","Kane, IL"
"Elderberry Place","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elderberry-place-ofallon-mo-977750","wedding-rentals","Kane, IL"
"Something Borrowed Occasions","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/something-borrowed-occasions-alton-il-633529","wedding-rentals","Kane, IL"
"Ezekiel & Stearns - Farm Table Rentals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ezekiel-and-stearns-farm-table-rentals-st-louis-mo-595612","wedding-rentals","Kane, IL"
"Celebrations Party & Event Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/celebrations-party-and-event-rental-quincy-il-663041","wedding-rentals","Kane, IL"
"Portable Water Closet, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/portable-water-closet-llc-saint-louis-mo-962510","wedding-rentals","Kane, IL"
"Aisle Design for You","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/aisle-design-for-you-st-louis-mo-891279","wedding-rentals","Kane, IL"
"Décorum","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/decorum-maryland-heights-mo-1027794","wedding-rentals","Kane, IL"
"Rustic Rental Market","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rustic-rental-market-belleville-il-1019628","wedding-rentals","Kane, IL"
"GF events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gf-events-saint-louis-mo-mo-850114","wedding-rentals","Kane, IL"
"THE GOAT LIMO","N/A","n/a","N/A","N/A","N/A","+113146005319","info@thegoatlimo.com","https://thegoatlimo.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/TheGOATLimo/","http://www.instagram.com/thegoatlimo","N/A","https://www.theknot.com/marketplace/the-goat-limo-imperial-mo-2088852","transportation-services","Kane, IL"
"JED Transportation","N/A","n/a","N/A","N/A","N/A","+1(314) 429-2200","info@jedlimousine.com","http://www.jedlimousine.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/jedccl","N/A","N/A","https://www.theknot.com/marketplace/jed-transportation-hazelwood-mo-588663","transportation-services","Kane, IL"
"Platinum Limo STL","N/A","n/a","N/A","N/A","N/A","+1(314) 252-8088","info@platinumlimostl.com","http://www.platinumlimostl.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/platinumlimoSTL","N/A","N/A","https://www.theknot.com/marketplace/platinum-limo-stl-st-louis-mo-986865","transportation-services","Kane, IL"
"STL Party Bus","N/A","n/a","N/A","N/A","N/A","+1(314) 780-5782","info@stlpartybus.com","http://www.stlpartybus.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/STL-Party-Bus/205897442790121","N/A","N/A","https://www.theknot.com/marketplace/stl-party-bus-st-louis-mo-447601","transportation-services","Kane, IL"
"St Louis Trolley","N/A","n/a","N/A","N/A","N/A","+1(314) 241-1400","info@stlouistrolley.com","http://www.stlouiscarriagecompany.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/stlouiscarriagecompany","N/A","N/A","https://www.theknot.com/marketplace/st-louis-trolley-st-louis-mo-406639","transportation-services","Kane, IL"
"Top Shelf Bus Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/top-shelf-bus-service-union-mo-2067663","transportation-services","Kane, IL"
"Platinum Transportation STL","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/platinum-transportation-stl-maryville-il-1084648","transportation-services","Kane, IL"
"Champagne Limousines","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/champagne-limousines-godfrey-il-537730","transportation-services","Kane, IL"
"A Perfect Touch Limo and Party Bus","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/a-perfect-touch-limo-and-party-bus-st-louis-mo-220845","transportation-services","Kane, IL"
"BEST Transportation","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/best-transportation-bridgeton-mo-387120","transportation-services","Kane, IL"
"Fun Tyme Limousine Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fun-tyme-limousine-service-st-louis-mo-387409","transportation-services","Kane, IL"
"GEM Chauffeured Transportation Worldwide","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gem-chauffeured-transportation-worldwide-hazelwood-mo-302096","transportation-services","Kane, IL"
"Good Guys Shuttle, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/good-guys-shuttle-llc-kirksville-mo-2066451","transportation-services","Kane, IL"
"St. Louis Transportation","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-transportation-st-louis-mo-247037","transportation-services","Kane, IL"
"Mid-American Coaches","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/midamerican-coaches-washington-mo-747565","transportation-services","Kane, IL"
"EXCEED LIMO","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/exceed-limo-st-louis-mo-832959","transportation-services","Kane, IL"
"Party 'N Progress","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/party-n-progress-canton-mo-1071771","transportation-services","Kane, IL"
"Elite Limousine Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elite-limousine-service-eureka-mo-823429","transportation-services","Kane, IL"
"Corporate Transportation Limousine Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/corporate-transportation-limousine-service-st-louis-mo-629331","transportation-services","Kane, IL"
"Eagle Limousine and Chauffeur Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/eagle-limousine-and-chauffeur-service-st-louis-mo-532915","transportation-services","Kane, IL"
"Hermann Trolley","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hermann-trolley-hermann-mo-2050972","transportation-services","Kane, IL"
"Ride-STL Party Bus, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ridestl-party-bus-llc-cedar-hill-mo-2054879","transportation-services","Kane, IL"
"Wine Country Wagon Rides","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wine-country-wagon-rides-gerald-mo-971273","transportation-services","Kane, IL"
"JANE'Z LIMOUSINES LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/janez-limousines-llc-lake-st-louis-mo-1034461","transportation-services","Kane, IL"
"All About You Limos","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/all-about-you-limos-columbia-il-364976","transportation-services","Kane, IL"
"Zee Express","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/zee-express-albers-il-313117","transportation-services","Kane, IL"
"St. Louis Party Bus Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-party-bus-rental-brentwood-mo-846232","transportation-services","Kane, IL"
"Clayton Valet","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/clayton-valet-clayton-mo-968542","transportation-services","Kane, IL"
"St Louis Limousine Inc. Luxury Transportation Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-limousine-inc-luxury-transportation-service-saint-charles-mo-304389","transportation-services","Kane, IL"
"Presidential Limousines","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/presidential-limousines-villa-ridge-mo-661574","transportation-services","Kane, IL"
"Metro Limousine","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/metro-limousine-st-louis-mo-842065","transportation-services","Kane, IL"
"Midwest Valet Parking","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/midwest-valet-parking-st-louis-mo-570789","transportation-services","Kane, IL"
"St. Louis Limo Rentals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-limo-rentals-st-louis-mo-1010437","transportation-services","Kane, IL"
"AAA Travel of Cape Girardeau","N/A","n/a","N/A","N/A","N/A","+1(573) 334-3038","dowdy.madison@ace.aaa.com","https://www.ace.aaa.com/locations.html?branch=Cape_Girardeau-63701-145&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/aaa-travel-of-cape-girardeau-cape-girardeau-mo-2081522","wedding-travel-agents","Kane, IL"
"Circle The World Adventures","N/A","n/a","N/A","N/A","N/A","+1(636) 492-1146","julie.lawrence@cruiseplanners.com","https://www.circletheworldadventures.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/cruiseplannersctw/","N/A","N/A","https://www.theknot.com/marketplace/circle-the-world-adventures-st-louis-metro-area-mo-2024211","wedding-travel-agents","Kane, IL"
"Apple Vacations","N/A","n/a","N/A","N/A","N/A","+1(610) 359-6500","socialteam@applevac.com","https://www.applevacations.com/group-travel/","https://www.facebook.com/applevacations/","http://www.instagram.com/applevacations","N/A","https://www.theknot.com/marketplace/apple-vacations-addison-tx-2050971","wedding-travel-agents","Kane, IL"
"Natalie - JCo Travel","N/A","n/a","N/A","N/A","N/A","+113863203199","natalie@jcotravel.com","http://vacationswithnatalie.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/nataliefloydjcotravel","http://www.instagram.com/nataliefloydjcotravel","N/A","https://www.theknot.com/marketplace/natalie-jco-travel-lake-saint-louis-mo-2083732","wedding-travel-agents","Kane, IL"
"GO TRAVEL STL","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/go-travel-stl-chesterfield-mo-770809","wedding-travel-agents","Kane, IL"
"Nunnery Travel And Associates","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/nunnery-travel-and-associates-cape-girardeau-mo-2020444","wedding-travel-agents","Kane, IL"
"Your Travel Gal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/your-travel-gal-moberly-mo-1066076","wedding-travel-agents","Kane, IL"
"Forever In Paradise Co","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/forever-in-paradise-co-st-louis-mo-2084525","wedding-travel-agents","Kane, IL"
"Shelton Custom Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/shelton-custom-travel-wentzville-mo-1051193","wedding-travel-agents","Kane, IL"
"Blissful Honeymoons & Destination Weddings - STL","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blissful-honeymoons-and-destination-weddings-stl-saint-louis-mo-1084736","wedding-travel-agents","Kane, IL"
"Callahan's Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/callahans-travel-st-louis-mo-570451","wedding-travel-agents","Kane, IL"
"Tiger Travel Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tiger-travel-service-webster-groves-mo-222622","wedding-travel-agents","Kane, IL"
"The Points Plan","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-points-plan-saint-charles-mo-2084818","wedding-travel-agents","Kane, IL"
"Your Journey Awaits Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/your-journey-awaits-travel-ofallon-il-638523","wedding-travel-agents","Kane, IL"
"Under the Sun Travel Agency","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/under-the-sun-travel-agency-wentzville-mo-2068645","wedding-travel-agents","Kane, IL"
"Travel By Rachel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/travel-by-rachel-west-plains-mo-2077317","wedding-travel-agents","Kane, IL"
"JCButters Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/jcbutters-travel-o-fallon-mo-2061199","wedding-travel-agents","Kane, IL"
"Time To Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/time-to-travel-washington-mo-262797","wedding-travel-agents","Kane, IL"
"Travel Tyme","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/travel-tyme-ellisville-mo-264249","wedding-travel-agents","Kane, IL"
"Victory Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/victory-travel-saint-louis-mo-262644","wedding-travel-agents","Kane, IL"
"A-Plus Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/aplus-travel-imperial-mo-263601","wedding-travel-agents","Kane, IL"
"Danielle's Dream Destinations a Gateway Travel Partner","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/danielles-dream-destinations-a-gateway-travel-partner-sainte-genevieve-mo-2083960","wedding-travel-agents","Kane, IL"
"Travel Angel Planner, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/travel-angel-planner-llc-florissant-mo-2085599","wedding-travel-agents","Kane, IL"
"Standard Travel Service","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/standard-travel-service-st-louis-mo-333912","wedding-travel-agents","Kane, IL"
"Carrie Kallash - Key to the World Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/carrie-kallash-key-to-the-world-travel-bowling-green-mo-1032952","wedding-travel-agents","Kane, IL"
"1ABCRUISIN","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/1abcruisin-saint-louis-mo-2025069","wedding-travel-agents","Kane, IL"
"Magical Moments Vacations by Susi","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/magical-moments-vacations-by-susi-ofallon-mo-626068","wedding-travel-agents","Kane, IL"
"Totally Trips","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/totally-trips-festus-mo-339328","wedding-travel-agents","Kane, IL"
"McFarland Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mcfarland-travel-festus-mo-257670","wedding-travel-agents","Kane, IL"
"Ambassador Travel & Cruises","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ambassador-travel-and-cruises-belleville-il-1041520","wedding-travel-agents","Kane, IL"
"Brentwood Travel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brentwood-travel-st-louis-mo-108557","wedding-travel-agents","Kane, IL"
"Five Star Travel & Cruises","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/five-star-travel-and-cruises-o-fallon-mo-1043580","wedding-travel-agents","Kane, IL"
